path,loaded,symbol_functions,scanned_functions,functions_with_unknown,analysis_failures,instructions,known,unknown,calls,unresolved_calls,has_main,main_reachable_functions,main_raw_dcir,main_external_calls,error,main_error
"/mnt/data/kos_corpus/dreamcast/2ndmix/2ndmix.elf",1,1219,1219,0,0,89563,89563,0,4377,1054,1,120,0,126,"",""
"/mnt/data/kos_corpus/dreamcast/basic/asserthnd/asserthnd.elf",1,1211,1211,0,0,87775,87775,0,4287,1022,1,3,0,2,"",""
"/mnt/data/kos_corpus/dreamcast/basic/breaking/breaking.elf",1,1214,1214,0,0,88596,88596,0,4329,1031,1,45,0,35,"",""
"/mnt/data/kos_corpus/dreamcast/basic/dma/speedtest/speedtest.elf",1,1209,1209,0,0,87879,87879,0,4297,1023,1,82,0,69,"",""
"/mnt/data/kos_corpus/dreamcast/basic/exec/exec.elf",1,1208,1208,0,0,87763,87763,0,4288,1020,1,102,0,72,"",""
"/mnt/data/kos_corpus/dreamcast/basic/exec/sub.elf",1,1207,1207,0,0,87715,87715,0,4281,1019,1,1,0,1,"",""
"/mnt/data/kos_corpus/dreamcast/basic/fpu/exc/fpu_exc.elf",1,1213,1213,0,0,88039,88039,0,4300,1031,1,66,0,42,"",""
"/mnt/data/kos_corpus/dreamcast/basic/memtest32/memtest32.elf",1,1210,1210,0,0,87962,87962,0,4304,1038,1,16,0,27,"",""
"/mnt/data/kos_corpus/dreamcast/basic/mmu/nullptr/nullptr.elf",1,1208,1208,0,0,87880,87880,0,4300,1021,1,31,0,18,"",""
"/mnt/data/kos_corpus/dreamcast/basic/mmu/pvrmap/pvrmap.elf",1,1207,1207,0,0,87960,87960,0,4304,1021,1,38,0,28,"",""
"/mnt/data/kos_corpus/dreamcast/basic/stackprotector/stackprotector.elf",1,1210,1210,0,0,87798,87798,0,4290,1021,1,57,0,35,"",""
"/mnt/data/kos_corpus/dreamcast/basic/stacktrace/stacktrace.elf",1,1208,1208,0,0,87720,87720,0,4282,1019,1,3,0,0,"",""
