path,loaded,symbol_functions,scanned_functions,functions_with_unknown,analysis_failures,instructions,known,unknown,calls,unresolved_calls,has_main,main_reachable_functions,main_raw_dcir,main_external_calls,error,main_error
"/mnt/data/kos_corpus/dreamcast/2ndmix/2ndmix.elf",1,1219,1219,0,0,89563,89563,0,4377,1054,1,88,0,122,"",""
"/mnt/data/kos_corpus/dreamcast/basic/asserthnd/asserthnd.elf",1,1211,1211,0,0,87775,87775,0,4287,1022,1,3,0,2,"",""
"/mnt/data/kos_corpus/dreamcast/basic/breaking/breaking.elf",1,1214,1214,0,0,88596,88596,0,4329,1031,1,41,0,40,"",""
"/mnt/data/kos_corpus/dreamcast/basic/dma/speedtest/speedtest.elf",1,1209,1209,0,0,87879,87879,0,4297,1023,1,47,0,44,"",""
"/mnt/data/kos_corpus/dreamcast/basic/exec/exec.elf",1,1208,1208,0,0,87763,87763,0,4288,1020,1,92,0,109,"",""
"/mnt/data/kos_corpus/dreamcast/basic/exec/sub.elf",1,1207,1207,0,0,87715,87715,0,4281,1019,1,1,0,1,"",""
"/mnt/data/kos_corpus/dreamcast/basic/fpu/exc/fpu_exc.elf",1,1213,1213,0,0,88039,88039,0,4300,1031,1,59,0,61,"",""
"/mnt/data/kos_corpus/dreamcast/basic/memtest32/memtest32.elf",1,1210,1210,0,0,87962,87962,0,4304,1038,1,15,0,28,"",""
"/mnt/data/kos_corpus/dreamcast/basic/mmu/nullptr/nullptr.elf",1,1208,1208,0,0,87880,87880,0,4300,1021,1,27,0,31,"",""
"/mnt/data/kos_corpus/dreamcast/basic/mmu/pvrmap/pvrmap.elf",1,1207,1207,0,0,87960,87960,0,4304,1021,1,33,0,41,"",""
"/mnt/data/kos_corpus/dreamcast/basic/stackprotector/stackprotector.elf",1,1210,1210,0,0,87798,87798,0,4290,1021,1,52,0,45,"",""
"/mnt/data/kos_corpus/dreamcast/basic/stacktrace/stacktrace.elf",1,1208,1208,0,0,87720,87720,0,4282,1019,1,3,0,0,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/atomics/atomics.elf",1,1218,1218,0,0,88661,88661,0,4350,1039,1,48,0,69,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/barrier/barrier.elf",1,1216,1216,0,0,88509,88509,0,4346,1044,1,49,0,55,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/compiler_tls/compiler_tls.elf",1,1208,1208,0,0,88001,88001,0,4310,1038,1,34,0,44,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/general/general_threading_test.elf",1,1211,1211,0,0,88176,88176,0,4357,1074,1,43,0,92,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/once/once_test.elf",1,1215,1215,0,0,88245,88245,0,4331,1027,1,56,0,52,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/recursive_lock/rlock_test.elf",1,1210,1210,0,0,88056,88056,0,4339,1049,1,52,0,71,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/reentrant_mutex/reentrant_mutex.elf",1,1214,1214,0,0,88297,88297,0,4331,1035,1,43,0,43,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/rwsem/rwsem_test.elf",1,1223,1223,0,0,88826,88826,0,4400,1068,1,54,0,76,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/spinlock_test/spinlock_test.elf",1,1210,1210,0,0,88349,88349,0,4318,1048,1,34,0,29,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/tls/tls_test.elf",1,1220,1220,0,0,88646,88646,0,4371,1044,1,82,0,95,"",""
"/mnt/data/kos_corpus/dreamcast/basic/watchdog/watchdog.elf",1,1213,1213,0,0,87988,87988,0,4305,1033,1,61,0,62,"",""
"/mnt/data/kos_corpus/dreamcast/cdrom/stream/cd-stream-test.elf",1,1210,1210,0,0,88124,88124,0,4333,1052,1,43,0,80,"",""
"/mnt/data/kos_corpus/dreamcast/conio/adventure/adventure.elf",1,1286,1286,0,0,96940,96940,0,4747,1184,1,136,0,224,"",""
"/mnt/data/kos_corpus/dreamcast/conio/basic/basic.elf",1,1228,1228,0,0,89181,89181,0,4367,1046,1,60,0,66,"",""
"/mnt/data/kos_corpus/dreamcast/conio/kosh/kosh.elf",1,1265,1265,0,0,91010,91010,0,4522,1101,1,76,0,99,"",""
"/mnt/data/kos_corpus/dreamcast/conio/wump/wump.elf",1,1240,1240,0,0,91695,91695,0,4492,1115,1,86,0,126,"",""
"/mnt/data/kos_corpus/dreamcast/cpp/clock/clock.elf",1,1449,1449,1,0,106000,105992,8,4962,1198,1,123,0,111,"",""
"/mnt/data/kos_corpus/dreamcast/cpp/concurrency/concurrency.elf",1,2627,2627,1,0,210839,210837,2,10249,2830,1,134,0,128,"",""
"/mnt/data/kos_corpus/dreamcast/cpp/dcplib/fnt_test.elf",1,1442,1442,1,0,106016,106008,8,4963,1204,1,123,0,112,"",""
"/mnt/data/kos_corpus/dreamcast/cpp/gltest/gltest.elf",1,1522,1522,1,0,122184,122181,3,5212,1295,1,175,0,208,"",""
"/mnt/data/kos_corpus/dreamcast/cpp/modplug_test/example.elf",1,1574,1574,1,0,141271,141262,9,5215,1244,1,127,0,243,"",""
"/mnt/data/kos_corpus/dreamcast/cpp/out_of_memory/out_of_memory.elf",1,1674,1674,1,0,142057,142046,11,6297,1893,1,125,0,105,"",""
"/mnt/data/kos_corpus/dreamcast/dev/devroot/devroot.elf",1,1216,1216,0,0,88137,88137,0,4321,1027,1,26,0,35,"",""
"/mnt/data/kos_corpus/dreamcast/dev/random/random.elf",1,1207,1207,0,0,87911,87911,0,4302,1021,1,40,0,30,"",""
"/mnt/data/kos_corpus/dreamcast/dreameye/basic/dreameye.elf",1,1213,1213,0,0,88438,88438,0,4340,1035,1,58,0,58,"",""
"/mnt/data/kos_corpus/dreamcast/dreameye/sd/dreameye-sd.elf",1,1288,1288,0,0,99345,99345,0,5181,1196,1,100,0,163,"",""
"/mnt/data/kos_corpus/dreamcast/filesystem/browse/browse.elf",1,1299,1299,0,0,99723,99723,0,4966,1170,1,127,0,220,"",""
"/mnt/data/kos_corpus/dreamcast/filesystem/pty/pty.elf",1,1210,1210,0,0,87904,87904,0,4302,1024,1,70,0,79,"",""
"/mnt/data/kos_corpus/dreamcast/filesystem/sd/ext2fs/sd-ext2fs.elf",1,1284,1284,0,0,98682,98682,0,5122,1175,1,77,0,146,"",""
"/mnt/data/kos_corpus/dreamcast/filesystem/sd/mke2fs/mke2fs.elf",1,1214,1214,0,0,90435,90435,0,4424,1049,1,59,0,173,"",""
"/mnt/data/kos_corpus/dreamcast/filesystem/sd/speedtest/sd-speedtest.elf",1,1211,1211,0,0,88104,88104,0,4327,1033,1,45,0,92,"",""
"/mnt/data/kos_corpus/dreamcast/g1ata/atatest/atatest.elf",1,1210,1210,0,0,88051,88051,0,4308,1039,1,31,0,53,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/2D_tex_quad/2D_tex_quad.elf",1,1399,1399,0,0,126453,126453,0,5201,1394,1,225,0,426,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/basic/gl/gltest.elf",1,1327,1327,0,0,108010,108010,0,4671,1162,1,180,0,215,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/basic/vq/vq-example.elf",1,1318,1318,0,0,105796,105796,0,4604,1148,1,121,0,132,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/benchmarks/quadmark/quadmark.elf",1,1274,1274,0,0,98038,98038,0,4439,1084,1,114,0,129,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/benchmarks/trimark/trimark.elf",1,1274,1274,0,0,98031,98031,0,4438,1083,1,114,0,129,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/benchmarks/tristripmark/tristripmark.elf",1,1274,1274,0,0,98039,98039,0,4439,1085,1,114,0,129,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/nehe/nehe02/nehe02.elf",1,1279,1279,0,0,100158,100158,0,4444,1081,1,109,0,123,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/nehe/nehe05/nehe05.elf",1,1290,1290,0,0,101576,101576,0,4515,1135,1,114,0,123,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/nehe/nehe06/nehe06.elf",1,1322,1322,0,0,107458,107458,0,4640,1142,1,144,0,158,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/nehe/nehe08/nehe08.elf",1,1328,1328,0,0,107892,107892,0,4661,1155,1,154,0,239,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/nehe/nehe09/nehe09.elf",1,1323,1323,0,0,107696,107696,0,4623,1116,1,181,0,232,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/nehe/nehe16/nehe16.elf",1,1331,1331,0,0,108544,108544,0,4687,1155,1,189,0,274,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/nehe/nehe26/nehe26.elf",1,1296,1296,0,0,102013,102013,0,4497,1096,1,162,0,204,"",""
"/mnt/data/kos_corpus/dreamcast/hello/hello.elf",1,1207,1207,0,0,87715,87715,0,4281,1019,1,1,0,1,"",""
"/mnt/data/kos_corpus/dreamcast/keyboard/keyrawtest/keyrawtest.elf",1,1208,1208,0,0,88062,88062,0,4299,1020,1,24,0,30,"",""
"/mnt/data/kos_corpus/dreamcast/keyboard/keytest/keytest.elf",1,1209,1209,0,0,88076,88076,0,4306,1022,1,21,0,28,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/basic/elements/gl-elements.elf",1,1295,1295,0,0,105624,105624,0,4554,1080,1,70,0,56,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/basic/gl/gltest.elf",1,1310,1310,0,0,96392,96392,0,4619,1150,1,129,0,181,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/basic/scissor/scissor.elf",1,1315,1315,0,0,96747,96747,0,4633,1155,1,128,0,119,"",""
