path,loaded,symbol_functions,scanned_functions,functions_with_unknown,analysis_failures,instructions,known,unknown,calls,unresolved_calls,has_main,main_reachable_functions,main_raw_dcir,main_external_calls,error,main_error
"/mnt/data/kos_corpus/dreamcast/basic/threading/compiler_tls/compiler_tls.elf",1,1208,1208,33,0,88001,87841,160,4310,1038,1,34,7,44,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/general/general_threading_test.elf",1,1211,1211,32,0,88176,88023,153,4357,1074,1,43,0,92,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/once/once_test.elf",1,1215,1215,32,0,88245,88092,153,4331,1027,1,56,0,52,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/recursive_lock/rlock_test.elf",1,1210,1210,32,0,88056,87903,153,4339,1049,1,52,0,71,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/reentrant_mutex/reentrant_mutex.elf",1,1214,1214,34,0,88297,88138,159,4331,1035,1,43,0,43,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/rwsem/rwsem_test.elf",1,1223,1223,32,0,88826,88673,153,4400,1068,1,54,0,76,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/spinlock_test/spinlock_test.elf",1,1210,1210,32,0,88349,88196,153,4318,1048,1,34,0,29,"",""
"/mnt/data/kos_corpus/dreamcast/basic/threading/tls/tls_test.elf",1,1220,1220,33,0,88646,88490,156,4371,1044,1,82,0,95,"",""
"/mnt/data/kos_corpus/dreamcast/basic/watchdog/watchdog.elf",1,1213,1213,33,0,87988,87832,156,4305,1033,1,61,0,62,"",""
"/mnt/data/kos_corpus/dreamcast/cdrom/stream/cd-stream-test.elf",1,1210,1210,32,0,88124,87971,153,4333,1052,1,43,0,80,"",""
"/mnt/data/kos_corpus/dreamcast/conio/adventure/adventure.elf",1,1286,1286,36,0,96940,96757,183,4747,1184,1,136,0,224,"",""
"/mnt/data/kos_corpus/dreamcast/conio/basic/basic.elf",1,1228,1228,36,0,89181,88998,183,4367,1046,1,60,0,66,"",""
"/mnt/data/kos_corpus/dreamcast/conio/kosh/kosh.elf",1,1265,1265,36,0,91010,90827,183,4522,1101,1,76,0,99,"",""
"/mnt/data/kos_corpus/dreamcast/conio/wump/wump.elf",1,1240,1240,36,0,91695,91512,183,4492,1115,1,86,0,126,"",""
"/mnt/data/kos_corpus/dreamcast/cpp/clock/clock.elf",1,1449,1449,41,0,106000,105803,197,4962,1198,1,123,3,111,"",""
"/mnt/data/kos_corpus/dreamcast/cpp/concurrency/concurrency.elf",1,2627,2627,55,0,210839,210520,319,10249,2830,1,134,12,128,"",""
"/mnt/data/kos_corpus/dreamcast/cpp/dcplib/fnt_test.elf",1,1442,1442,40,0,106016,105822,194,4963,1204,1,123,2,112,"",""
"/mnt/data/kos_corpus/dreamcast/cpp/gltest/gltest.elf",1,1522,1522,93,0,122184,121456,728,5212,1295,1,175,173,208,"",""
"/mnt/data/kos_corpus/dreamcast/cpp/modplug_test/example.elf",1,1574,1574,51,0,141271,140925,346,5215,1244,1,127,0,243,"",""
"/mnt/data/kos_corpus/dreamcast/cpp/out_of_memory/out_of_memory.elf",1,1674,1674,14,0,142057,142008,49,6297,1893,1,125,1,105,"",""
"/mnt/data/kos_corpus/dreamcast/dev/devroot/devroot.elf",1,1216,1216,32,0,88137,87984,153,4321,1027,1,26,0,35,"",""
"/mnt/data/kos_corpus/dreamcast/dev/random/random.elf",1,1207,1207,32,0,87911,87758,153,4302,1021,1,40,0,30,"",""
"/mnt/data/kos_corpus/dreamcast/dreameye/basic/dreameye.elf",1,1213,1213,32,0,88438,88285,153,4340,1035,1,58,0,58,"",""
"/mnt/data/kos_corpus/dreamcast/dreameye/sd/dreameye-sd.elf",1,1288,1288,32,0,99345,99192,153,5181,1196,1,100,0,163,"",""
"/mnt/data/kos_corpus/dreamcast/filesystem/browse/browse.elf",1,1299,1299,32,0,99723,99570,153,4966,1170,1,127,0,220,"",""
"/mnt/data/kos_corpus/dreamcast/filesystem/pty/pty.elf",1,1210,1210,32,0,87904,87751,153,4302,1024,1,70,0,79,"",""
"/mnt/data/kos_corpus/dreamcast/filesystem/sd/ext2fs/sd-ext2fs.elf",1,1284,1284,32,0,98682,98529,153,5122,1175,1,77,0,146,"",""
"/mnt/data/kos_corpus/dreamcast/filesystem/sd/mke2fs/mke2fs.elf",1,1214,1214,32,0,90435,90282,153,4424,1049,1,59,0,173,"",""
"/mnt/data/kos_corpus/dreamcast/filesystem/sd/speedtest/sd-speedtest.elf",1,1211,1211,32,0,88104,87951,153,4327,1033,1,45,0,92,"",""
"/mnt/data/kos_corpus/dreamcast/g1ata/atatest/atatest.elf",1,1210,1210,32,0,88051,87898,153,4308,1039,1,31,0,53,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/2D_tex_quad/2D_tex_quad.elf",1,1399,1399,122,0,126453,125536,917,5201,1394,1,225,487,426,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/basic/gl/gltest.elf",1,1327,1327,95,0,108010,107271,739,4671,1162,1,180,185,215,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/basic/vq/vq-example.elf",1,1318,1318,93,0,105796,105080,716,4604,1148,1,121,68,132,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/benchmarks/quadmark/quadmark.elf",1,1274,1274,79,0,98038,97460,578,4439,1084,1,114,34,129,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/benchmarks/trimark/trimark.elf",1,1274,1274,79,0,98031,97453,578,4438,1083,1,114,34,129,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/benchmarks/tristripmark/tristripmark.elf",1,1274,1274,79,0,98039,97461,578,4439,1085,1,114,34,129,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/nehe/nehe02/nehe02.elf",1,1279,1279,80,0,100158,99556,602,4444,1081,1,109,61,123,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/nehe/nehe05/nehe05.elf",1,1290,1290,89,0,101576,100889,687,4515,1135,1,114,68,123,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/nehe/nehe06/nehe06.elf",1,1322,1322,95,0,107458,106735,723,4640,1142,1,144,108,158,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/nehe/nehe08/nehe08.elf",1,1328,1328,96,0,107892,107165,727,4661,1155,1,154,272,239,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/nehe/nehe09/nehe09.elf",1,1323,1323,95,0,107696,106945,751,4623,1116,1,181,333,232,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/nehe/nehe16/nehe16.elf",1,1331,1331,99,0,108544,107795,749,4687,1155,1,189,382,274,"",""
"/mnt/data/kos_corpus/dreamcast/gldc/nehe/nehe26/nehe26.elf",1,1296,1296,91,0,102013,101307,706,4497,1096,1,162,286,204,"",""
"/mnt/data/kos_corpus/dreamcast/hello/hello.elf",1,1207,1207,32,0,87715,87562,153,4281,1019,1,1,0,1,"",""
"/mnt/data/kos_corpus/dreamcast/keyboard/keyrawtest/keyrawtest.elf",1,1208,1208,32,0,88062,87909,153,4299,1020,1,24,0,30,"",""
"/mnt/data/kos_corpus/dreamcast/keyboard/keytest/keytest.elf",1,1209,1209,32,0,88076,87923,153,4306,1022,1,21,0,28,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/basic/elements/gl-elements.elf",1,1295,1295,45,0,105624,104729,895,4554,1080,1,70,13,56,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/basic/gl/gltest.elf",1,1310,1310,53,0,96392,95928,464,4619,1150,1,129,60,181,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/basic/scissor/scissor.elf",1,1315,1315,56,0,96747,96281,466,4633,1155,1,128,51,119,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/basic/txrenv/gltest.elf",1,1309,1309,50,0,95946,95518,428,4534,1081,1,43,11,50,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/basic/vq/vq-example.elf",1,1293,1293,53,0,94388,93949,439,4542,1130,1,56,16,49,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/basic/zclip_arrays/gl-arrays.elf",1,1293,1293,45,0,105176,104290,886,4529,1075,1,68,14,56,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/benchmarks/quadmark/quadmark.elf",1,1276,1276,51,0,93669,93235,434,4461,1071,1,54,16,58,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/benchmarks/trimark/trimark.elf",1,1276,1276,51,0,93661,93227,434,4460,1070,1,54,16,58,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/benchmarks/tristripmark/tristripmark.elf",1,1276,1276,51,0,93670,93236,434,4461,1072,1,54,16,58,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/demos/blur/radial_blur.elf",1,1319,1319,53,0,96792,96337,455,4635,1153,1,112,259,112,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/demos/mipmap/gl-mipmap.elf",1,1297,1297,48,0,95324,94900,424,4505,1072,1,42,5,43,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/demos/multitexture-arrays/gl-multitex-arrays.elf",1,1299,1299,43,0,105382,104502,880,4550,1087,1,68,12,57,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/demos/multitexture-elements/gl-multitex-elements.elf",1,1299,1299,43,0,105833,104943,890,4565,1086,1,68,12,57,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/demos/specular/specular.elf",1,1343,1343,76,0,102700,101816,884,5313,1723,1,171,671,712,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/nehe/nehe02/nehe02.elf",1,1274,1274,48,0,93375,92952,423,4451,1068,1,41,10,47,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/nehe/nehe05/nehe05.elf",1,1284,1284,52,0,93942,93507,435,4514,1123,1,46,16,47,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/nehe/nehe06/nehe06.elf",1,1304,1304,52,0,95769,95333,436,4571,1125,1,72,18,60,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/nehe/nehe08/nehe08.elf",1,1312,1312,53,0,96238,95797,441,4589,1137,1,113,246,168,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/nehe/nehe09/nehe09.elf",1,1305,1305,52,0,96030,95566,464,4554,1099,1,136,271,141,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/nehe/nehe16/nehe16.elf",1,1315,1315,53,0,96377,95934,443,4594,1137,1,139,250,181,"",""
"/mnt/data/kos_corpus/dreamcast/kgl/nehe/nehe26/nehe26.elf",1,1290,1290,54,0,94321,93866,455,4490,1079,1,116,261,123,"",""
"/mnt/data/kos_corpus/dreamcast/libdream/320x240/320x240.elf",1,1207,1207,32,0,87812,87659,153,4286,1020,1,53,0,57,"",""
"/mnt/data/kos_corpus/dreamcast/libdream/640x480/640x480.elf",1,1208,1208,32,0,87768,87615,153,4285,1019,1,49,0,46,"",""
"/mnt/data/kos_corpus/dreamcast/libdream/cdfs/cdfs.elf",1,1208,1208,32,0,87829,87676,153,4293,1026,1,30,0,42,"",""
"/mnt/data/kos_corpus/dreamcast/libdream/keyboard/keyboard.elf",1,1211,1211,32,0,88048,87895,153,4301,1027,1,21,0,33,"",""
"/mnt/data/kos_corpus/dreamcast/libdream/lcd/lcd.elf",1,1210,1210,32,0,87850,87697,153,4290,1021,1,22,0,27,"",""
"/mnt/data/kos_corpus/dreamcast/libdream/mouse/mouse.elf",1,1208,1208,32,0,87829,87676,153,4292,1026,1,19,0,30,"",""
"/mnt/data/kos_corpus/dreamcast/libdream/rgb888/rgb888.elf",1,1208,1208,32,0,87753,87600,153,4282,1019,1,21,0,14,"",""
"/mnt/data/kos_corpus/dreamcast/libdream/spu/spu.elf",1,1210,1210,32,0,87825,87672,153,4295,1023,1,38,0,39,"",""
"/mnt/data/kos_corpus/dreamcast/libdream/ta/ta.elf",1,1211,1211,35,0,87976,87818,158,4302,1025,1,46,4,48,"",""
"/mnt/data/kos_corpus/dreamcast/libdream/vmu/vmu.elf",1,1210,1210,32,0,88066,87913,153,4300,1024,1,26,0,30,"",""
"/mnt/data/kos_corpus/dreamcast/library/library-test.elf",1,1216,1216,32,0,88406,88253,153,4361,1043,1,60,0,95,"",""
"/mnt/data/kos_corpus/dreamcast/lightgun/basic/lightgun.elf",1,1210,1210,32,0,87892,87739,153,4292,1021,1,42,0,31,"",""
"/mnt/data/kos_corpus/dreamcast/lua/basic/lua.elf",1,1968,1968,91,0,143001,142477,524,7547,1692,1,177,2,139,"",""
"/mnt/data/kos_corpus/dreamcast/micropython/micropython.elf",1,1791,1791,32,0,123350,123197,153,6029,1374,1,154,0,144,"",""
"/mnt/data/kos_corpus/dreamcast/modem/basic/basic.elf",1,1272,1272,32,0,92179,92026,153,4745,1257,1,73,0,223,"",""
"/mnt/data/kos_corpus/dreamcast/modem/ppp/ppp.elf",1,1478,1478,33,0,113652,113498,154,6341,1738,1,116,0,260,"",""
"/mnt/data/kos_corpus/dreamcast/network/basic/basic.elf",1,1358,1358,33,0,104474,104320,154,5606,1442,1,16,0,14,"",""
"/mnt/data/kos_corpus/dreamcast/network/dns-client/dns-client.elf",1,1367,1367,33,0,106149,105995,154,5692,1477,1,16,0,26,"",""
"/mnt/data/kos_corpus/dreamcast/network/httpd/httpd.elf",1,1371,1371,33,0,105885,105731,154,5723,1488,1,30,0,32,"",""
"/mnt/data/kos_corpus/dreamcast/network/isp-settings/isp-settings.elf",1,1208,1208,32,0,88364,88211,153,4339,1047,1,27,0,76,"",""
"/mnt/data/kos_corpus/dreamcast/network/ntp/ntp.elf",1,1375,1375,33,0,107108,106954,154,5726,1482,1,61,0,75,"",""
"/mnt/data/kos_corpus/dreamcast/network/ping/ping.elf",1,1357,1357,33,0,104449,104295,154,5602,1447,1,38,0,57,"",""
"/mnt/data/kos_corpus/dreamcast/network/ping6/ping.elf",1,1360,1360,33,0,105038,104884,154,5615,1449,1,54,0,99,"",""
"/mnt/data/kos_corpus/dreamcast/network/speedtest/speedtest.elf",1,1368,1368,33,0,106191,106037,154,5698,1472,1,33,0,41,"",""
"/mnt/data/kos_corpus/dreamcast/network/udpecho6/echo.elf",1,1362,1362,33,0,104875,104721,154,5641,1462,1,91,0,147,"",""
"/mnt/data/kos_corpus/dreamcast/parallax/bubbles/bubbles.elf",1,1223,1223,40,0,89221,88946,275,4366,1039,1,70,45,68,"",""
"/mnt/data/kos_corpus/dreamcast/parallax/delay_cube/delay_cube.elf",1,1227,1227,42,0,88976,88764,212,4358,1028,1,76,57,65,"",""
"/mnt/data/kos_corpus/dreamcast/parallax/font/font.elf",1,1222,1222,36,0,89528,89347,181,4401,1042,1,101,24,123,"",""
"/mnt/data/kos_corpus/dreamcast/parallax/raster_melt/raster_melt.elf",1,1616,1616,50,0,150496,150211,285,5856,1521,1,279,60,358,"",""
"/mnt/data/kos_corpus/dreamcast/parallax/rotocube/rotocube.elf",1,1226,1226,41,0,89696,89384,312,4347,1029,1,74,142,60,"",""
"/mnt/data/kos_corpus/dreamcast/parallax/serpent_dma/serpent.elf",1,1250,1250,47,0,91459,91171,288,4503,1076,1,109,111,137,"",""
"/mnt/data/kos_corpus/dreamcast/parallax/sinus/sinus.elf",1,1214,1214,34,0,88396,88232,164,4320,1023,1,62,8,48,"",""
"/mnt/data/kos_corpus/dreamcast/png/example.elf",1,1464,1464,50,0,125045,124781,264,5443,1240,1,76,0,84,"",""
"/mnt/data/kos_corpus/dreamcast/pthread/general/general_pthread_test.elf",1,1235,1235,32,0,89043,88890,153,4444,1094,1,53,0,104,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/bumpmap/bump.elf",1,1217,1217,34,0,88781,88614,167,4353,1041,1,121,15,135,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/cheap_shadow/shadow.elf",1,1213,1213,36,0,88298,88132,166,4321,1043,1,46,6,41,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/modifier_volume/modifier.elf",1,1214,1214,36,0,88657,88495,162,4326,1043,1,45,4,40,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/modifier_volume_tex/modifier.elf",1,1218,1218,36,0,89222,89058,164,4367,1053,1,84,6,105,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/modifier_volume_zclip/example.elf",1,1410,1410,53,0,118533,118130,403,5260,1180,1,219,240,227,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/palette/4bpp/4bpp.elf",1,1208,1208,33,0,88008,87844,164,4302,1026,1,67,13,60,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/palette/8bpp/8bpp.elf",1,1208,1208,33,0,87996,87832,164,4302,1026,1,67,13,60,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/palette/wormhole/wormhole.elf",1,1212,1212,36,0,88379,88192,187,4307,1027,1,68,11,61,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/plasma/plasma.elf",1,1213,1213,36,0,88333,88161,172,4308,1030,1,44,15,32,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/pvrline/pvrline.elf",1,1209,1209,34,0,88413,88243,170,4333,1043,1,72,18,71,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/pvrmark/pvrmark.elf",1,1212,1212,36,0,88239,88074,165,4317,1035,1,50,13,42,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/pvrmark_strips/pvrmark_strips.elf",1,1212,1212,36,0,88283,88117,166,4323,1038,1,50,13,42,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/pvrmark_strips_direct/pvrmark_strips_direct.elf",1,1210,1210,34,0,88209,88039,170,4311,1021,1,74,24,54,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/texture_render/texture_render.elf",1,1212,1212,36,0,88328,88164,164,4331,1036,1,82,16,78,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/yuv_converter/YUV420/yuv420.elf",1,1209,1209,33,0,88171,88013,158,4323,1031,1,92,7,90,"",""
"/mnt/data/kos_corpus/dreamcast/pvr/yuv_converter/YUV422/yuv422.elf",1,1210,1210,33,0,88252,88097,155,4329,1037,1,93,4,96,"",""
"/mnt/data/kos_corpus/dreamcast/raylib/raytris/raytris.elf",1,2692,2692,127,0,227995,226885,1110,10110,2941,1,406,493,709,"",""
"/mnt/data/kos_corpus/dreamcast/rumble/rumble.elf",1,1230,1230,38,0,90172,89983,189,4463,1060,1,97,35,123,"",""
"/mnt/data/kos_corpus/dreamcast/sdl/sound/sdl_sound.elf",1,1409,1409,40,0,108704,108532,172,4939,1223,1,129,5,118,"",""
"/mnt/data/kos_corpus/dreamcast/sound/cdda/basic_cdda/basic_cdda.elf",1,1208,1208,32,0,87834,87681,153,4288,1021,1,31,0,33,"",""
"/mnt/data/kos_corpus/dreamcast/sound/ghettoplay-vorbis/ghettoplay.elf",1,1428,1428,87,0,128150,127345,805,5454,1499,1,119,99,177,"",""
"/mnt/data/kos_corpus/dreamcast/sound/hello-adx/libADXplay.elf",1,1223,1223,32,0,88994,88841,153,4369,1049,1,61,0,73,"",""
"/mnt/data/kos_corpus/dreamcast/sound/hello-mp3/mp3test.elf",1,1361,1361,67,0,111421,111026,395,4787,1227,1,30,0,34,"",""
"/mnt/data/kos_corpus/dreamcast/sound/hello-ogg/vorbistest.elf",1,1324,1324,32,0,104051,103898,153,4917,1265,1,50,0,67,"",""
"/mnt/data/kos_corpus/dreamcast/sound/hello-opus/opustest.elf",1,1417,1417,32,0,132739,132586,153,5277,1263,1,47,0,65,"",""
"/mnt/data/kos_corpus/dreamcast/sound/multi-stream/multistream.elf",1,1221,1221,32,0,88637,88484,153,4357,1046,1,56,0,74,"",""
"/mnt/data/kos_corpus/dreamcast/sound/sfx/sfx.elf",1,1208,1208,32,0,88005,87852,153,4309,1037,1,59,3,62,"",""
"/mnt/data/kos_corpus/dreamcast/sound/sfxbuf/sfxbuf.elf",1,1209,1209,32,0,88226,88073,153,4336,1050,1,67,8,102,"",""
"/mnt/data/kos_corpus/dreamcast/tsunami/banner/banner.elf",1,2006,2006,67,0,181981,181590,391,7203,2003,1,382,103,566,"",""
"/mnt/data/kos_corpus/dreamcast/tsunami/font/font.elf",1,1871,1871,55,0,170971,170644,327,6611,1701,1,362,90,469,"",""
"/mnt/data/kos_corpus/dreamcast/tsunami/genmenu/genmenu.elf",1,1602,1602,51,0,121384,121150,234,5752,1564,1,172,38,233,"",""
"/mnt/data/kos_corpus/dreamcast/video/bfont/bfont.elf",1,1208,1208,32,0,87846,87693,153,4297,1033,1,38,0,59,"",""
"/mnt/data/kos_corpus/dreamcast/video/minifont/minifont.elf",1,1209,1209,32,0,87849,87696,153,4283,1019,1,16,0,12,"",""
"/mnt/data/kos_corpus/dreamcast/video/multibuffer/multibuffer.elf",1,1207,1207,32,0,87826,87673,153,4289,1022,1,53,0,59,"",""
"/mnt/data/kos_corpus/dreamcast/video/palmenu/palmenu.elf",1,1207,1207,32,0,87837,87684,153,4293,1029,1,24,0,32,"",""
"/mnt/data/kos_corpus/dreamcast/video/screenshot/screenshot.elf",1,1207,1207,33,0,87881,87708,173,4289,1021,1,52,20,56,"",""
"/mnt/data/kos_corpus/dreamcast/vmu/vmu_beep/beep.elf",1,1226,1226,37,0,89878,89690,188,4439,1087,1,89,29,163,"",""
"/mnt/data/kos_corpus/dreamcast/vmu/vmu_game/vmu_game.elf",1,1212,1212,32,0,87892,87739,153,4299,1021,1,83,0,99,"",""
"/mnt/data/kos_corpus/dreamcast/vmu/vmu_lcd/lcd.elf",1,1223,1223,42,0,90044,89773,271,4327,1024,1,39,118,28,"",""
"/mnt/data/kos_corpus/dreamcast/vmu/vmu_pkg/vmu.elf",1,1213,1213,32,0,88432,88279,153,4327,1027,1,47,0,72,"",""
