path,loaded,symbol_functions,scanned_functions,functions_with_unknown,analysis_failures,instructions,known,unknown,calls,unresolved_calls,has_main,main_reachable_functions,main_raw_dcir,main_external_calls,error,main_error
"dreamcast/basic/threading/reentrant_mutex/reentrant_mutex.elf",1,1214,1214,350,0,88369,85201,3168,4331,1035,1,43,232,43,"",""
"dreamcast/basic/threading/rwsem/rwsem_test.elf",1,1223,1223,346,0,88898,85778,3120,4400,1068,1,54,232,76,"",""
"dreamcast/basic/threading/spinlock_test/spinlock_test.elf",1,1210,1210,346,0,88421,85296,3125,4318,1048,1,34,211,29,"",""
"dreamcast/basic/threading/tls/tls_test.elf",1,1220,1220,348,0,88718,85592,3126,4371,1044,1,82,442,95,"",""
"dreamcast/basic/watchdog/watchdog.elf",1,1213,1213,346,0,88060,84938,3122,4305,1033,1,61,288,62,"",""
"dreamcast/cdrom/stream/cd-stream-test.elf",1,1210,1210,344,0,88196,85078,3118,4333,1052,1,43,210,80,"",""
"dreamcast/conio/adventure/adventure.elf",1,1286,1286,374,0,97017,93599,3418,4747,1184,1,136,755,224,"",""
"dreamcast/conio/basic/basic.elf",1,1228,1228,358,0,89256,85912,3344,4367,1046,1,60,273,66,"",""
"dreamcast/conio/kosh/kosh.elf",1,1265,1265,358,0,91085,87741,3344,4522,1101,1,76,297,99,"",""
"dreamcast/conio/wump/wump.elf",1,1240,1240,368,0,91770,88326,3444,4492,1115,1,86,469,126,"",""
"dreamcast/cpp/clock/clock.elf",1,1449,1449,424,0,106356,102423,3933,4966,1199,1,123,614,111,"",""
"dreamcast/cpp/concurrency/concurrency.elf",1,2627,2627,650,0,211556,206248,5308,10250,2830,1,134,436,128,"",""
"dreamcast/cpp/dcplib/fnt_test.elf",1,1442,1442,420,0,106343,102437,3906,4964,1204,1,123,626,112,"",""
"dreamcast/cpp/gltest/gltest.elf",1,1522,1522,490,0,122568,114754,7814,5213,1295,1,175,2956,208,"",""
"dreamcast/cpp/modplug_test/example.elf",1,1574,1574,542,0,141685,133498,8187,5216,1244,1,127,579,243,"",""
"dreamcast/cpp/out_of_memory/out_of_memory.elf",1,1674,1674,377,0,142729,139474,3255,6299,1893,1,125,421,106,"",""
"dreamcast/dev/devroot/devroot.elf",1,1216,1216,345,0,88209,85090,3119,4321,1027,1,26,70,35,"",""
"dreamcast/dev/random/random.elf",1,1207,1207,344,0,87983,84865,3118,4302,1021,1,40,243,30,"",""
"dreamcast/dreameye/basic/dreameye.elf",1,1213,1213,347,0,88510,85389,3121,4340,1035,1,58,321,58,"",""
"dreamcast/dreameye/sd/dreameye-sd.elf",1,1288,1288,388,0,99417,96017,3400,5181,1196,1,100,376,163,"",""
"dreamcast/filesystem/browse/browse.elf",1,1299,1299,387,0,99795,96391,3404,4966,1170,1,127,515,220,"",""
"dreamcast/filesystem/pty/pty.elf",1,1210,1210,344,0,87976,84858,3118,4302,1024,1,70,417,79,"",""
"dreamcast/filesystem/sd/ext2fs/sd-ext2fs.elf",1,1284,1284,385,0,98754,95357,3397,5122,1175,1,77,255,146,"",""
"dreamcast/filesystem/sd/mke2fs/mke2fs.elf",1,1214,1214,350,0,90507,87196,3311,4424,1049,1,59,525,173,"",""
"dreamcast/filesystem/sd/speedtest/sd-speedtest.elf",1,1211,1211,346,0,88176,85049,3127,4327,1033,1,45,342,92,"",""
"dreamcast/g1ata/atatest/atatest.elf",1,1210,1210,348,0,88123,84974,3149,4308,1039,1,31,223,53,"",""
"dreamcast/gldc/2D_tex_quad/2D_tex_quad.elf",1,1399,1399,477,0,126597,118839,7758,5201,1394,1,225,4053,426,"",""
"dreamcast/gldc/basic/gl/gltest.elf",1,1327,1327,440,0,108155,100359,7796,4672,1162,1,180,3114,216,"",""
"dreamcast/gldc/basic/vq/vq-example.elf",1,1318,1318,433,0,105891,98420,7471,4605,1148,1,121,2071,132,"",""
"dreamcast/gldc/benchmarks/quadmark/quadmark.elf",1,1274,1274,401,0,98120,92455,5665,4439,1084,1,114,1118,129,"",""
"dreamcast/gldc/benchmarks/trimark/trimark.elf",1,1274,1274,401,0,98113,92453,5660,4438,1083,1,114,1118,129,"",""
"dreamcast/gldc/benchmarks/tristripmark/tristripmark.elf",1,1274,1274,401,0,98121,92456,5665,4439,1085,1,114,1118,129,"",""
"dreamcast/gldc/nehe/nehe02/nehe02.elf",1,1279,1279,406,0,100240,93765,6475,4444,1081,1,109,1957,123,"",""
"dreamcast/gldc/nehe/nehe05/nehe05.elf",1,1290,1290,415,0,101635,94428,7207,4515,1135,1,114,1998,123,"",""
"dreamcast/gldc/nehe/nehe06/nehe06.elf",1,1322,1322,436,0,107595,99853,7742,4640,1142,1,144,2452,158,"",""
"dreamcast/gldc/nehe/nehe08/nehe08.elf",1,1328,1328,440,0,108029,100226,7803,4661,1155,1,154,3478,239,"",""
"dreamcast/gldc/nehe/nehe09/nehe09.elf",1,1323,1323,437,0,107833,100113,7720,4623,1116,1,181,3859,232,"",""
"dreamcast/gldc/nehe/nehe16/nehe16.elf",1,1331,1331,443,0,108689,100719,7970,4688,1155,1,189,4306,275,"",""
"dreamcast/gldc/nehe/nehe26/nehe26.elf",1,1296,1296,418,0,102072,94838,7234,4497,1096,1,162,3490,204,"",""
"dreamcast/hello/hello.elf",1,1207,1207,344,0,87787,84669,3118,4281,1019,1,1,0,1,"",""
"dreamcast/keyboard/keyrawtest/keyrawtest.elf",1,1208,1208,345,0,88134,85008,3126,4299,1020,1,24,179,30,"",""
"dreamcast/keyboard/keytest/keytest.elf",1,1209,1209,345,0,88148,85024,3124,4306,1022,1,21,159,28,"",""
"dreamcast/kgl/basic/elements/gl-elements.elf",1,1295,1295,381,0,105696,97845,7851,4554,1080,1,70,413,56,"",""
"dreamcast/kgl/basic/gl/gltest.elf",1,1310,1310,397,0,96464,91205,5259,4619,1150,1,129,916,181,"",""
"dreamcast/kgl/basic/scissor/scissor.elf",1,1315,1315,403,0,96819,91406,5413,4633,1155,1,128,761,119,"",""
"dreamcast/kgl/basic/txrenv/gltest.elf",1,1309,1309,394,0,96018,91017,5001,4534,1081,1,43,300,50,"",""
"dreamcast/kgl/basic/vq/vq-example.elf",1,1293,1293,382,0,94460,89309,5151,4542,1130,1,56,344,49,"",""
"dreamcast/kgl/basic/zclip_arrays/gl-arrays.elf",1,1293,1293,379,0,105248,97458,7790,4529,1075,1,68,429,56,"",""
"dreamcast/kgl/benchmarks/quadmark/quadmark.elf",1,1276,1276,376,0,93741,88789,4952,4461,1071,1,54,418,58,"",""
"dreamcast/kgl/benchmarks/trimark/trimark.elf",1,1276,1276,376,0,93733,88786,4947,4460,1070,1,54,418,58,"",""
"dreamcast/kgl/benchmarks/tristripmark/tristripmark.elf",1,1276,1276,376,0,93742,88790,4952,4461,1072,1,54,418,58,"",""
"dreamcast/kgl/demos/blur/radial_blur.elf",1,1319,1319,400,0,96864,91559,5305,4635,1153,1,112,1854,112,"",""
"dreamcast/kgl/demos/mipmap/gl-mipmap.elf",1,1297,1297,386,0,95396,90458,4938,4505,1072,1,42,277,43,"",""
"dreamcast/kgl/demos/multitexture-arrays/gl-multitex-arrays.elf",1,1299,1299,380,0,105454,97721,7733,4550,1087,1,68,406,57,"",""
"dreamcast/kgl/demos/multitexture-elements/gl-multitex-elements.elf",1,1299,1299,380,0,105905,98109,7796,4565,1086,1,68,406,57,"",""
"dreamcast/kgl/demos/specular/specular.elf",1,1343,1343,428,0,102772,94919,7853,5313,1723,1,171,4663,712,"",""
"dreamcast/kgl/nehe/nehe02/nehe02.elf",1,1274,1274,374,0,93447,88555,4892,4451,1068,1,41,297,47,"",""
"dreamcast/kgl/nehe/nehe05/nehe05.elf",1,1284,1284,381,0,94014,88886,5128,4514,1123,1,46,326,47,"",""
"dreamcast/kgl/nehe/nehe06/nehe06.elf",1,1304,1304,393,0,95841,90671,5170,4571,1125,1,72,436,60,"",""
"dreamcast/kgl/nehe/nehe08/nehe08.elf",1,1312,1312,398,0,96310,91081,5229,4589,1137,1,113,1950,168,"",""
"dreamcast/kgl/nehe/nehe09/nehe09.elf",1,1305,1305,394,0,96102,90953,5149,4554,1099,1,136,1993,141,"",""
"dreamcast/kgl/nehe/nehe16/nehe16.elf",1,1315,1315,401,0,96449,91199,5250,4594,1137,1,139,2073,181,"",""
"dreamcast/kgl/nehe/nehe26/nehe26.elf",1,1290,1290,385,0,94393,89273,5120,4490,1079,1,116,1921,123,"",""
"dreamcast/libdream/320x240/320x240.elf",1,1207,1207,345,0,87884,84760,3124,4286,1020,1,53,351,57,"",""
"dreamcast/libdream/640x480/640x480.elf",1,1208,1208,345,0,87840,84721,3119,4285,1019,1,49,326,46,"",""
"dreamcast/libdream/cdfs/cdfs.elf",1,1208,1208,344,0,87901,84783,3118,4293,1026,1,30,74,42,"",""
"dreamcast/libdream/keyboard/keyboard.elf",1,1211,1211,345,0,88120,84999,3121,4301,1027,1,21,153,33,"",""
"dreamcast/libdream/lcd/lcd.elf",1,1210,1210,346,0,87922,84801,3121,4290,1021,1,22,159,27,"",""
"dreamcast/libdream/mouse/mouse.elf",1,1208,1208,345,0,87901,84781,3120,4292,1026,1,19,154,30,"",""
"dreamcast/libdream/rgb888/rgb888.elf",1,1208,1208,345,0,87825,84704,3121,4282,1019,1,21,281,14,"",""
"dreamcast/libdream/spu/spu.elf",1,1210,1210,344,0,87897,84779,3118,4295,1023,1,38,80,39,"",""
"dreamcast/libdream/ta/ta.elf",1,1211,1211,348,0,88048,84870,3178,4302,1025,1,46,266,48,"",""
"dreamcast/libdream/vmu/vmu.elf",1,1210,1210,346,0,88138,85016,3122,4300,1024,1,26,164,30,"",""
"dreamcast/library/library-test.elf",1,1216,1216,344,0,88478,85360,3118,4361,1043,1,60,244,95,"",""
"dreamcast/lightgun/basic/lightgun.elf",1,1210,1210,344,0,87964,84846,3118,4292,1021,1,42,244,31,"",""
"dreamcast/lua/basic/lua.elf",1,1968,1968,578,0,143845,137681,6164,7556,1692,1,177,692,139,"",""
"dreamcast/micropython/micropython.elf",1,1791,1791,416,0,123586,120235,3351,6035,1374,1,154,554,144,"",""
"dreamcast/modem/basic/basic.elf",1,1272,1272,356,0,92251,89106,3145,4745,1257,1,73,329,223,"",""
"dreamcast/modem/ppp/ppp.elf",1,1478,1478,399,0,113729,110421,3308,6341,1738,1,116,398,260,"",""
"dreamcast/network/basic/basic.elf",1,1358,1358,369,0,104549,101316,3233,5606,1442,1,16,142,14,"",""
"dreamcast/network/dns-client/dns-client.elf",1,1367,1367,373,0,106224,102980,3244,5692,1477,1,16,142,26,"",""
"dreamcast/network/httpd/httpd.elf",1,1371,1371,371,0,105960,102712,3248,5723,1488,1,30,208,32,"",""
"dreamcast/network/isp-settings/isp-settings.elf",1,1208,1208,344,0,88436,85318,3118,4339,1047,1,27,208,76,"",""
"dreamcast/network/ntp/ntp.elf",1,1375,1375,377,0,107183,103919,3264,5726,1482,1,61,259,75,"",""
"dreamcast/network/ping/ping.elf",1,1357,1357,369,0,104524,101291,3233,5602,1447,1,38,150,57,"",""
"dreamcast/network/ping6/ping.elf",1,1360,1360,370,0,105113,101879,3234,5615,1449,1,54,164,99,"",""
"dreamcast/network/speedtest/speedtest.elf",1,1368,1368,370,0,106266,103029,3237,5698,1472,1,33,217,41,"",""
"dreamcast/network/udpecho6/echo.elf",1,1362,1362,370,0,104950,101716,3234,5641,1462,1,91,325,147,"",""
"dreamcast/parallax/bubbles/bubbles.elf",1,1223,1223,358,0,89293,85614,3679,4366,1039,1,70,529,68,"",""
"dreamcast/parallax/delay_cube/delay_cube.elf",1,1227,1227,358,0,89048,85562,3486,4358,1028,1,76,641,65,"",""
"dreamcast/parallax/font/font.elf",1,1222,1222,350,0,89600,86277,3323,4401,1042,1,101,536,123,"",""
"dreamcast/parallax/raster_melt/raster_melt.elf",1,1616,1616,542,0,150738,142109,8629,5857,1522,1,279,2679,359,"",""
"dreamcast/parallax/rotocube/rotocube.elf",1,1226,1226,355,0,89768,85912,3856,4347,1029,1,74,972,60,"",""
"dreamcast/parallax/serpent_dma/serpent.elf",1,1250,1250,370,0,91531,87613,3918,4503,1076,1,109,932,137,"",""
"dreamcast/parallax/sinus/sinus.elf",1,1214,1214,346,0,88468,85218,3250,4320,1023,1,62,362,48,"",""
"dreamcast/png/example.elf",1,1464,1464,450,0,125198,119439,5759,5443,1240,1,76,340,84,"",""
"dreamcast/pthread/general/general_pthread_test.elf",1,1235,1235,352,0,89115,85977,3138,4444,1094,1,53,235,104,"",""
"dreamcast/pvr/bumpmap/bump.elf",1,1217,1217,348,0,88853,85654,3199,4353,1041,1,121,497,135,"",""
"dreamcast/pvr/cheap_shadow/shadow.elf",1,1213,1213,350,0,88370,85130,3240,4321,1043,1,46,355,41,"",""
"dreamcast/pvr/modifier_volume/modifier.elf",1,1214,1214,349,0,88729,85494,3235,4326,1043,1,45,349,40,"",""
"dreamcast/pvr/modifier_volume_tex/modifier.elf",1,1218,1218,351,0,89294,86031,3263,4367,1053,1,84,464,105,"",""
"dreamcast/pvr/modifier_volume_zclip/example.elf",1,1410,1410,435,0,118773,112397,6376,5261,1180,1,219,3520,227,"",""
"dreamcast/pvr/palette/4bpp/4bpp.elf",1,1208,1208,345,0,88080,84900,3180,4302,1026,1,67,432,60,"",""
"dreamcast/pvr/palette/8bpp/8bpp.elf",1,1208,1208,345,0,88068,84888,3180,4302,1026,1,67,432,60,"",""
"dreamcast/pvr/palette/wormhole/wormhole.elf",1,1212,1212,348,0,88451,85127,3324,4307,1027,1,68,449,61,"",""
"dreamcast/pvr/plasma/plasma.elf",1,1213,1213,349,0,88405,85179,3226,4308,1030,1,44,309,32,"",""
"dreamcast/pvr/pvrline/pvrline.elf",1,1209,1209,346,0,88485,85222,3263,4333,1043,1,72,578,71,"",""
"dreamcast/pvr/pvrmark/pvrmark.elf",1,1212,1212,349,0,88311,85103,3208,4317,1035,1,50,371,42,"",""
"dreamcast/pvr/pvrmark_strips/pvrmark_strips.elf",1,1212,1212,349,0,88355,85139,3216,4323,1038,1,50,371,42,"",""
"dreamcast/pvr/pvrmark_strips_direct/pvrmark_strips_direct.elf",1,1210,1210,346,0,88281,85073,3208,4311,1021,1,74,471,54,"",""
"dreamcast/pvr/texture_render/texture_render.elf",1,1212,1212,350,0,88400,85160,3240,4331,1036,1,82,438,78,"",""
"dreamcast/pvr/yuv_converter/YUV420/yuv420.elf",1,1209,1209,345,0,88243,85103,3140,4323,1031,1,92,370,90,"",""
"dreamcast/pvr/yuv_converter/YUV422/yuv422.elf",1,1210,1210,346,0,88324,85186,3138,4329,1037,1,93,367,96,"",""
"dreamcast/raylib/raytris/raytris.elf",1,2692,2692,739,0,228776,217757,11019,10111,2941,1,406,4936,709,"",""
"dreamcast/rumble/rumble.elf",1,1230,1230,355,0,90244,86858,3386,4463,1060,1,97,604,123,"",""
"dreamcast/sdl/sound/sdl_sound.elf",1,1409,1409,407,0,108785,104825,3960,4939,1223,1,129,708,118,"",""
"dreamcast/sound/cdda/basic_cdda/basic_cdda.elf",1,1208,1208,345,0,87906,84785,3121,4288,1021,1,31,184,33,"",""
"dreamcast/sound/ghettoplay-vorbis/ghettoplay.elf",1,1428,1428,471,0,128224,117960,10264,5454,1499,1,119,1138,177,"",""
"dreamcast/sound/hello-adx/libADXplay.elf",1,1223,1223,347,0,89066,85893,3173,4369,1049,1,61,277,73,"",""
"dreamcast/sound/hello-mp3/mp3test.elf",1,1361,1361,426,0,111493,103962,7531,4787,1227,1,30,74,34,"",""
"dreamcast/sound/hello-ogg/vorbistest.elf",1,1324,1324,378,0,104123,100491,3632,4917,1265,1,50,230,67,"",""
"dreamcast/sound/hello-opus/opustest.elf",1,1417,1417,478,0,132852,126594,6258,5277,1263,1,47,229,65,"",""
"dreamcast/sound/multi-stream/multistream.elf",1,1221,1221,345,0,88709,85590,3119,4357,1046,1,56,353,74,"",""
"dreamcast/sound/sfx/sfx.elf",1,1208,1208,344,0,88077,84959,3118,4309,1037,1,59,361,62,"",""
"dreamcast/sound/sfxbuf/sfxbuf.elf",1,1209,1209,345,0,88298,85177,3121,4336,1050,1,67,387,102,"",""
"dreamcast/tsunami/banner/banner.elf",1,2006,2006,671,0,182483,172337,10146,7205,2004,1,382,3068,567,"",""
"dreamcast/tsunami/font/font.elf",1,1871,1871,622,0,171473,162167,9306,6613,1702,1,362,3027,470,"",""
"dreamcast/tsunami/genmenu/genmenu.elf",1,1602,1602,477,0,121670,117185,4485,5753,1564,1,172,710,233,"",""
"dreamcast/video/bfont/bfont.elf",1,1208,1208,346,0,87918,84796,3122,4297,1033,1,38,217,59,"",""
"dreamcast/video/minifont/minifont.elf",1,1209,1209,346,0,87921,84801,3120,4283,1019,1,16,145,12,"",""
"dreamcast/video/multibuffer/multibuffer.elf",1,1207,1207,345,0,87898,84774,3124,4289,1022,1,53,351,59,"",""
"dreamcast/video/palmenu/palmenu.elf",1,1207,1207,345,0,87909,84790,3119,4293,1029,1,24,280,32,"",""
"dreamcast/video/screenshot/screenshot.elf",1,1207,1207,345,0,87953,84764,3189,4289,1021,1,52,436,56,"",""
"dreamcast/vmu/vmu_beep/beep.elf",1,1226,1226,352,0,89950,86563,3387,4439,1087,1,89,561,163,"",""
"dreamcast/vmu/vmu_game/vmu_game.elf",1,1212,1212,344,0,87964,84846,3118,4299,1021,1,83,584,99,"",""
"dreamcast/vmu/vmu_lcd/lcd.elf",1,1223,1223,356,0,90116,86437,3679,4327,1024,1,39,695,28,"",""
"dreamcast/vmu/vmu_pkg/vmu.elf",1,1213,1213,345,0,88504,85383,3121,4327,1027,1,47,233,72,"",""
