path,loaded,symbol_functions,scanned_functions,functions_with_unknown,analysis_failures,instructions,known,unknown,calls,unresolved_calls,has_main,main_reachable_functions,main_raw_dcir,main_external_calls,error,main_error
"/mnt/data/kos_corpus_0038/dreamcast/filesystem/pty/pty.elf",1,1210,1210,0,0,87713,87713,0,4708,449,1,158,0,78,"",""
"/mnt/data/kos_corpus_0038/dreamcast/filesystem/sd/ext2fs/sd-ext2fs.elf",1,1284,1284,0,0,98471,98471,0,5531,491,1,198,0,128,"",""
"/mnt/data/kos_corpus_0038/dreamcast/filesystem/sd/mke2fs/mke2fs.elf",1,1214,1214,0,0,90244,90244,0,4827,459,1,156,0,157,"",""
"/mnt/data/kos_corpus_0038/dreamcast/filesystem/sd/speedtest/sd-speedtest.elf",1,1211,1211,0,0,87913,87913,0,4731,450,1,142,0,98,"",""
"/mnt/data/kos_corpus_0038/dreamcast/g1ata/atatest/atatest.elf",1,1210,1210,0,0,87860,87860,0,4712,456,1,114,0,63,"",""
"/mnt/data/kos_corpus_0038/dreamcast/gldc/2D_tex_quad/2D_tex_quad.elf",1,1399,1399,0,0,126532,126532,0,5649,643,1,391,0,301,"",""
"/mnt/data/kos_corpus_0038/dreamcast/gldc/basic/gl/gltest.elf",1,1327,1327,0,0,108222,108222,0,5117,477,1,329,0,124,"",""
"/mnt/data/kos_corpus_0038/dreamcast/gldc/basic/vq/vq-example.elf",1,1318,1318,0,0,105824,105824,0,5039,472,1,286,0,107,"",""
"/mnt/data/kos_corpus_0038/dreamcast/gldc/benchmarks/quadmark/quadmark.elf",1,1274,1274,0,0,97983,97983,0,4853,468,1,256,0,104,"",""
"/mnt/data/kos_corpus_0038/dreamcast/gldc/benchmarks/trimark/trimark.elf",1,1274,1274,0,0,97976,97976,0,4852,468,1,256,0,104,"",""
"/mnt/data/kos_corpus_0038/dreamcast/gldc/benchmarks/tristripmark/tristripmark.elf",1,1274,1274,0,0,97984,97984,0,4853,468,1,256,0,104,"",""
"/mnt/data/kos_corpus_0038/dreamcast/gldc/nehe/nehe02/nehe02.elf",1,1279,1279,0,0,100088,100088,0,4859,464,1,254,0,98,"",""
"/mnt/data/kos_corpus_0038/dreamcast/gldc/nehe/nehe05/nehe05.elf",1,1290,1290,0,0,101504,101504,0,4936,466,1,265,0,101,"",""
"/mnt/data/kos_corpus_0038/dreamcast/gldc/nehe/nehe06/nehe06.elf",1,1322,1322,0,0,107478,107478,0,5080,471,1,322,0,117,"",""
"/mnt/data/kos_corpus_0038/dreamcast/gldc/nehe/nehe08/nehe08.elf",1,1328,1328,0,0,107983,107983,0,5103,471,1,328,0,117,"",""
"/mnt/data/kos_corpus_0038/dreamcast/gldc/nehe/nehe09/nehe09.elf",1,1323,1323,0,0,107716,107716,0,5063,473,1,324,0,119,"",""
"/mnt/data/kos_corpus_0038/dreamcast/gldc/nehe/nehe16/nehe16.elf",1,1331,1331,0,0,108635,108635,0,5137,471,1,335,0,118,"",""
"/mnt/data/kos_corpus_0038/dreamcast/gldc/nehe/nehe26/nehe26.elf",1,1296,1296,0,0,101941,101941,0,4920,465,1,299,0,110,"",""
"/mnt/data/kos_corpus_0038/dreamcast/hello/hello.elf",1,1207,1207,0,0,87524,87524,0,4684,449,1,1,0,1,"",""
"/mnt/data/kos_corpus_0038/dreamcast/keyboard/keyrawtest/keyrawtest.elf",1,1208,1208,0,0,87869,87869,0,4702,449,1,94,0,51,"",""
"/mnt/data/kos_corpus_0038/dreamcast/keyboard/keytest/keytest.elf",1,1209,1209,0,0,87883,87883,0,4709,450,1,94,0,49,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/basic/elements/gl-elements.elf",1,1295,1295,0,0,105608,105608,0,4998,460,1,317,0,95,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/basic/gl/gltest.elf",1,1310,1310,0,0,96288,96288,0,5067,484,1,335,0,121,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/basic/scissor/scissor.elf",1,1315,1315,0,0,96625,96625,0,5085,502,1,339,0,142,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/basic/txrenv/gltest.elf",1,1309,1309,0,0,95842,95842,0,4980,457,1,327,0,96,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/basic/vq/vq-example.elf",1,1293,1293,0,0,94242,94242,0,4980,483,1,256,0,89,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/basic/zclip_arrays/gl-arrays.elf",1,1293,1293,0,0,105054,105054,0,4972,460,1,315,0,98,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/benchmarks/quadmark/quadmark.elf",1,1276,1276,0,0,93478,93478,0,4887,461,1,231,0,68,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/benchmarks/trimark/trimark.elf",1,1276,1276,0,0,93470,93470,0,4886,460,1,231,0,67,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/benchmarks/tristripmark/tristripmark.elf",1,1276,1276,0,0,93479,93479,0,4887,461,1,231,0,68,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/demos/blur/radial_blur.elf",1,1319,1319,0,0,96688,96688,0,5084,485,1,343,0,121,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/demos/mipmap/gl-mipmap.elf",1,1297,1297,0,0,95178,95178,0,4944,455,1,315,0,90,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/demos/multitexture-arrays/gl-multitex-arrays.elf",1,1299,1299,0,0,105278,105278,0,4996,458,1,318,0,96,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/demos/multitexture-elements/gl-multitex-elements.elf",1,1299,1299,0,0,105729,105729,0,5011,458,1,318,0,93,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/demos/specular/specular.elf",1,1343,1343,0,0,102702,102702,0,5776,725,1,373,0,361,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/nehe/nehe02/nehe02.elf",1,1274,1274,0,0,93184,93184,0,4879,460,1,223,0,65,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/nehe/nehe05/nehe05.elf",1,1284,1284,0,0,93796,93796,0,4945,492,1,238,0,97,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/nehe/nehe06/nehe06.elf",1,1304,1304,0,0,95623,95623,0,5014,484,1,328,0,120,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/nehe/nehe08/nehe08.elf",1,1312,1312,0,0,96134,96134,0,5035,484,1,336,0,120,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/nehe/nehe09/nehe09.elf",1,1305,1305,0,0,95902,95902,0,4997,470,1,330,0,106,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/nehe/nehe16/nehe16.elf",1,1315,1315,0,0,96332,96332,0,5049,484,1,343,0,121,"",""
"/mnt/data/kos_corpus_0038/dreamcast/kgl/nehe/nehe26/nehe26.elf",1,1290,1290,0,0,94193,94193,0,4923,458,1,304,0,93,"",""
"/mnt/data/kos_corpus_0038/dreamcast/libdream/320x240/320x240.elf",1,1207,1207,0,0,87621,87621,0,4689,449,1,151,0,69,"",""
"/mnt/data/kos_corpus_0038/dreamcast/libdream/640x480/640x480.elf",1,1208,1208,0,0,87577,87577,0,4688,449,1,143,0,66,"",""
"/mnt/data/kos_corpus_0038/dreamcast/libdream/cdfs/cdfs.elf",1,1208,1208,0,0,87638,87638,0,4699,452,1,98,0,61,"",""
"/mnt/data/kos_corpus_0038/dreamcast/libdream/keyboard/keyboard.elf",1,1211,1211,0,0,87857,87857,0,4706,451,1,102,0,54,"",""
"/mnt/data/kos_corpus_0038/dreamcast/libdream/lcd/lcd.elf",1,1210,1210,0,0,87659,87659,0,4693,449,1,89,0,48,"",""
"/mnt/data/kos_corpus_0038/dreamcast/libdream/mouse/mouse.elf",1,1208,1208,0,0,87638,87638,0,4697,449,1,106,0,51,"",""
"/mnt/data/kos_corpus_0038/dreamcast/libdream/rgb888/rgb888.elf",1,1208,1208,0,0,87562,87562,0,4686,449,1,89,0,45,"",""
"/mnt/data/kos_corpus_0038/dreamcast/libdream/spu/spu.elf",1,1210,1210,0,0,87634,87634,0,4700,449,1,106,0,54,"",""
"/mnt/data/kos_corpus_0038/dreamcast/libdream/ta/ta.elf",1,1211,1211,0,0,87785,87785,0,4705,449,1,164,0,56,"",""
"/mnt/data/kos_corpus_0038/dreamcast/libdream/vmu/vmu.elf",1,1210,1210,0,0,87875,87875,0,4704,451,1,104,0,57,"",""
